name,latitude,longitude,type
Unnamed Industrial Feature,17.3468483,78.5341303,industrial
Kothagudem Thermal Power Station,17.6167883,80.6940858,industrial
Unnamed Industrial Feature,17.1614385,79.5353801,industrial
Unnamed Industrial Feature,16.701645,79.8123187,industrial
Unnamed Industrial Feature,16.7168359,79.8184256,industrial
Unnamed Industrial Feature,16.7670899,79.8629096,industrial
Maha Cement,16.810027,79.9166799,industrial
Unnamed Industrial Feature,16.8054385,79.8713781,industrial
Unnamed Industrial Feature,16.8398381,80.0619166,industrial
Unnamed Industrial Feature,16.6577922,79.8164871,industrial
Unnamed Industrial Feature,16.6965449,79.6482074,industrial
Unnamed Industrial Feature,16.6246775,79.502995,industrial
Unnamed Industrial Feature,15.9125319,78.9858818,industrial
Unnamed Industrial Feature,15.9166238,78.9923591,industrial
Unnamed Industrial Feature,15.9154104,78.9849083,industrial
Unnamed Industrial Feature,17.4254039,78.5598371,industrial
Unnamed Industrial Feature,17.4386448,78.576597,industrial
Unnamed Industrial Feature,17.4342876,78.5616151,industrial
Unnamed Industrial Feature,17.4313572,78.572045,industrial
Unnamed Industrial Feature,17.4403457,78.5584567,industrial
Unnamed Industrial Feature,17.3936598,78.550854,industrial
coca cola beaverages,17.4539598,78.556385,industrial
Unnamed Industrial Feature,17.4527038,78.5592815,industrial
Unnamed Industrial Feature,17.4148844,78.4849532,industrial
Unnamed Industrial Feature,17.4564269,78.5565608,industrial
Unnamed Industrial Feature,17.4484766,78.5540319,industrial
Unnamed Industrial Feature,17.4553352,78.5591699,industrial
Unnamed Industrial Feature,17.4530385,78.5518414,industrial
Unnamed Industrial Feature,17.4561183,78.5574851,industrial
Unnamed Industrial Feature,17.4512486,78.5568357,industrial
Unnamed Industrial Feature,17.4560198,78.5582186,industrial
Unnamed Industrial Feature,17.4642106,78.6038063,industrial
Unnamed Industrial Feature,17.4684817,78.5923056,industrial
Unnamed Industrial Feature,17.4756194,78.6019435,industrial
Unnamed Industrial Feature,17.4569703,78.6009174,industrial
Unnamed Industrial Feature,17.4553314,78.5759944,industrial
Unnamed Industrial Feature,17.4630299,78.6079853,industrial
Unnamed Industrial Feature,17.4630272,78.5914591,industrial
Unnamed Industrial Feature,17.4703933,78.593532,industrial
Unnamed Industrial Feature,17.4656767,78.6013975,industrial
Unnamed Industrial Feature,17.4730897,78.6038534,industrial
Unnamed Industrial Feature,17.4690583,78.603742,industrial
Unnamed Industrial Feature,17.4644981,78.6061603,industrial
Unnamed Industrial Feature,17.4574144,78.587744,industrial
Unnamed Industrial Feature,17.4641427,78.600838,industrial
Unnamed Industrial Feature,17.4726015,78.6064551,industrial
Unnamed Industrial Feature,17.4673067,78.5983027,industrial
Unnamed Industrial Feature,17.4536472,78.608325,industrial
Unnamed Industrial Feature,17.4516798,78.5995575,industrial
Unnamed Industrial Feature,17.4768414,78.7227612,industrial
Unnamed Industrial Feature,17.4530261,78.604159,industrial
Hindusthan Petroleum Corporation Limited,17.4620984,78.7138386,oil
Unnamed Industrial Feature,17.4484643,78.6167515,industrial
Unnamed Industrial Feature,17.4553651,78.6179472,industrial
Unnamed Industrial Feature,17.4616556,78.6133686,industrial
Unnamed Industrial Feature,17.4571908,78.6155877,industrial
Unnamed Industrial Feature,17.4470174,78.6630642,industrial
Unnamed Industrial Feature,17.4615274,78.610789,industrial
Unnamed Industrial Feature,17.4619695,78.61715,industrial
Unnamed Industrial Feature,17.457562,78.6136004,industrial
Unnamed Industrial Feature,17.4506967,78.6147079,industrial
Unnamed Industrial Feature,17.450875,78.6773194,industrial
Unnamed Industrial Feature,17.4053021,78.5034677,industrial
Unnamed Industrial Feature,17.4042593,78.4993523,industrial
Unnamed Industrial Feature,17.5264586,78.2531552,industrial
Unnamed Industrial Feature,17.5248943,78.2655243,industrial
Unnamed Industrial Feature,17.523024,78.2711646,industrial
Unnamed Industrial Feature,17.5395777,78.3436516,industrial
Unnamed Industrial Feature,17.5254994,78.3488351,industrial
Unnamed Industrial Feature,17.5026855,78.4522849,industrial
IDA Jeedimetla,17.5207163,78.4467991,industrial
Unnamed Industrial Feature,17.5330359,78.4595242,industrial
Unnamed Industrial Feature,16.3451249,80.6249218,industrial
Hindustan Coca-Cola Beverages Private Limited,16.4146218,80.5944048,industrial
kucharkal industry,16.8742433,78.1406799,industrial
Unnamed Industrial Feature,17.4053183,78.4024227,industrial
rice mill,16.892245,78.0277297,industrial
Unnamed Industrial Feature,16.5727122,80.3566251,industrial
Unnamed Industrial Feature,16.5720406,80.3565173,industrial
Unnamed Industrial Feature,17.5495942,80.6167173,industrial
private land area,18.6780324,78.0816155,industrial
Unnamed Industrial Feature,15.840825,78.0100901,industrial
"TGSRTC Bus Depot , Nirmal",19.0908384,78.3455118,depot
Unnamed Industrial Feature,17.5986647,78.4538278,industrial
Unnamed Industrial Feature,16.6058393,80.9059658,industrial
Unnamed Industrial Feature,16.5981789,80.899155,industrial
Unnamed Industrial Feature,16.6018026,80.8993443,industrial
Shawalace Distellery,17.4474285,78.5376639,industrial
"TGSRTC Bus Depot , Adilabad",19.6689448,78.525838,depot
Unnamed Industrial Feature,19.0992409,77.9731134,industrial
Unnamed Industrial Feature,17.7407468,78.4711793,industrial
Unnamed Industrial Feature,17.5305761,78.1719187,industrial
Unnamed Industrial Feature,17.99076,78.6032802,industrial
Unnamed Industrial Feature,16.310817,80.366699,industrial
Unnamed Industrial Feature,16.3122327,80.3640892,industrial
Nagarjunasagar Left Canal power plant,16.6637448,79.2621326,industrial
Unnamed Industrial Feature,16.3021616,77.3609322,industrial
Yermarus Thermal Power Station,16.295816,77.3581065,industrial
Unnamed Industrial Feature,17.4311583,78.823353,industrial
Vasavadatta Cement,17.1608407,77.2941352,industrial
Ramagundam B thermal power plant,18.7671355,79.4502796,industrial
NTPC Ramagundam Thermal power plant,18.7564751,79.4604408,industrial
Unnamed Industrial Feature,16.9429033,77.8619233,industrial
Unnamed Industrial Feature,18.2930363,79.1242955,industrial
Unnamed Industrial Feature,17.2821652,78.7923926,industrial
Unnamed Industrial Feature,17.6872788,78.2056784,industrial
Unnamed Industrial Feature,17.6698312,78.174988,industrial
Indian Air Force Oil Storages,17.634848,78.4088651,industrial
Unnamed Industrial Feature,19.0704253,77.3108863,industrial
Unnamed Industrial Feature,19.0752607,77.3101326,industrial
Unnamed Industrial Feature,19.0764953,77.3111491,industrial
Unnamed Industrial Feature,19.0822139,77.3150342,industrial
Unnamed Industrial Feature,19.0614968,77.303879,industrial
Unnamed Industrial Feature,19.059359,77.3032017,industrial
Unnamed Industrial Feature,16.7104795,80.3269995,industrial
Unnamed Industrial Feature,16.5243013,80.620126,industrial
Unnamed Industrial Feature,18.1941857,80.1334607,industrial
Air India Engineering Services Limited,17.2362001,78.4490531,industrial
Unnamed Industrial Feature,18.1578639,79.7496125,industrial
Unnamed Industrial Feature,16.7409947,80.4352426,industrial
Dr. Reddy's Laboratories Limited,17.5486618,78.3778462,industrial
Vibha Seeds,16.6137378,77.9745869,industrial
Unnamed Industrial Feature,16.8316796,80.0583219,industrial
Unnamed Industrial Feature,16.8110555,80.1482042,industrial
Unnamed Industrial Feature,16.8764845,80.1217034,industrial
Unnamed Industrial Feature,16.7984181,79.9130657,industrial
Unnamed Industrial Feature,16.8520484,80.0440116,industrial
Unnamed Industrial Feature,16.4593095,80.5735481,industrial
Unnamed Industrial Feature,16.406112,80.5532685,industrial
KCP Sugar and Industries Corporation Limited,16.1272978,80.9621159,industrial
Unnamed Industrial Feature,16.4172657,80.5563723,industrial
Unnamed Industrial Feature,16.4175134,80.5564982,industrial
Unnamed Industrial Feature,16.417618,80.5564705,industrial
Unnamed Industrial Feature,16.4176691,80.5565011,industrial
Unnamed Industrial Feature,16.4177414,80.5565355,industrial
Unnamed Industrial Feature,16.4178558,80.5565921,industrial
Unnamed Industrial Feature,16.7682358,80.0137469,industrial
Pulichintala powerhouse,16.7738632,80.0527266,industrial
Unnamed Industrial Feature,18.077186,77.4586585,industrial
Unnamed Industrial Feature,18.0125848,77.5018769,industrial
Unnamed Industrial Feature,18.2913742,79.9755697,industrial
5-incline,18.432854,79.8570677,industrial
Unnamed Industrial Feature,18.3188431,80.0009192,industrial
Indu Techzone Pvt.Ltd,17.2657089,78.4650597,industrial
Telangana State Trading Corporation Limited,17.2602799,78.4739572,industrial
Sri Venkateswara Aero Space Pvt. Ltd.,17.2610661,78.4748006,industrial
Astra Microwave Products Ltd.,17.2584671,78.4739986,industrial
Grape Growers Mutually Aided Co-Operative Marketing,17.2570448,78.4739914,industrial
Unnamed Industrial Feature,18.292426,79.8904618,industrial
Unnamed Industrial Feature,18.1990833,79.9337232,industrial
Unnamed Industrial Feature,18.2029002,79.9373442,industrial
Unnamed Industrial Feature,17.3203775,78.6653252,industrial
Sree Balaji Granites,17.4636886,78.8288003,industrial
Unnamed Industrial Feature,17.4637125,78.8289583,industrial
Unnamed Industrial Feature,17.3361723,78.6894561,industrial
Unnamed Industrial Feature,17.3388479,78.6893486,industrial
Unnamed Industrial Feature,16.5985191,80.5368918,industrial
Sudhakar PVC Pipes,17.1790514,79.606354,industrial
Unnamed Industrial Feature,17.5944872,78.0677942,industrial
Unnamed Industrial Feature,17.5928606,78.0657624,industrial
rice mill,16.8764578,79.5654914,industrial
industrial Sheds,18.6910816,78.059899,industrial
Unnamed Industrial Feature,18.1474104,77.4226941,industrial
Unnamed Industrial Feature,18.4867713,80.4643071,industrial
Unnamed Industrial Feature,18.082543,80.2425635,industrial
Thokur Railway Yard,12.9706377,74.8407819,depot
St Thomas Chicken stall,11.7414867,76.1194286,slaughterhouse
BSk chicken,12.5160927,75.0209219,slaughterhouse
Chicken Stall Poyiloor,11.765374,75.6491224,slaughterhouse
Unnamed Industrial Feature,12.1826301,75.3183412,slaughterhouse
Parkash chicken stall,11.8928032,75.4076767,slaughterhouse
Kudumbashree Annapoorneswari Flour Mill Unit,11.8121,75.4508675,grinding_mill
St. Thomas Flour Mill,11.692103,75.7988348,grinding_mill
television broadcasting,16.6941774,74.460761,industrial
Highland coffee works,12.8664671,74.8532443,industrial
Unnamed Industrial Feature,16.6450108,74.2907644,industrial
MRPL,12.9858046,74.8442363,refinery
Unnamed Industrial Feature,12.4239794,75.7337488,industrial
Harihar Polyfibers & Grasilene Division,14.5311763,75.7872029,industrial
Unnamed Industrial Feature,15.7254837,75.3890065,industrial
Jigani Industrial Estate,12.7766386,77.6367729,industrial
Bommasandra Industrial Estate,12.8138768,77.6954365,industrial
Unnamed Industrial Feature,12.6941408,77.778683,industrial
Sipcot Phase-I Industrial Complex,12.7606084,77.8068198,industrial
Ashok Leyland,12.7662362,77.787363,industrial
Sipcot Phase II Industrial Complex,12.7284891,77.8764925,industrial
Salem Steel Plant,11.6551048,78.0319565,industrial
Unnamed Industrial Feature,12.9612862,77.638328,industrial
BESCOM,12.9652059,77.6364356,industrial
Workshop and Moffusil Depot,15.349543,75.1200189,industrial
Food Corporation of India,15.1681492,76.8668325,industrial
Murudeshwar Ceramics ,15.341,75.1190851,industrial
BMTC Depot 23 (Kalyana Nagara),13.0266116,77.6385232,depot
Ghatge Patil Industries,16.692078,74.2688761,industrial
ISKCON Akshyapatra Kitchen,12.8881683,77.5481314,industrial
Unnamed Industrial Feature,14.9977947,74.0499702,industrial
KMF Cattle Feed Plant,13.3199411,76.937017,industrial
Charoen Pokphand (Chicken Feed Factory),13.0622001,77.7426856,industrial
EID Parry India,13.0644038,77.7397609,industrial
Raman Board,12.1606799,76.6780349,industrial
Saint Gobain,13.0600551,77.7354615,industrial
Karnataka Cooperative Milk Producer's Federation Ltd.,12.9556281,77.7037158,industrial
Unnamed Industrial Feature,12.9887583,77.7075723,industrial
IFB Automotive,12.9808239,77.7076745,industrial
NGEF Ancilliary Industrial Estate,12.9905889,77.7053037,industrial
APMC Yard,13.9440922,75.5515905,industrial
Makino India Private Limited,12.9834642,77.7270179,industrial
Varman Aviation,12.9807309,77.7255154,industrial
Honda Car Yard,12.9924534,77.7042403,industrial
State Transport Dept Workshop,16.7156913,74.2397444,industrial
Unnamed Industrial Feature,12.990529,77.9484613,industrial
Vishveshariya Iron and Steel Plant - VISL,13.8311708,75.7060053,industrial
Bidadi Industrial Area,12.7806788,77.4187381,industrial
Kumbalagodu Industrial Area,12.8713809,77.443564,industrial
MIDC Industrial Area,16.8500204,74.6388841,industrial
Unnamed Industrial Feature,16.8748101,74.6320468,industrial
FCI,16.8320144,74.6248676,industrial
Kudremukh Iron Ore Corporation - KIOCL,13.2097636,75.2503935,mine
Unnamed Industrial Feature,18.2048143,74.6092215,industrial
Agricultural Produce Marketing Committee,16.8365024,75.7240981,industrial
Baikampady Industrial Area,12.9490153,74.8218732,industrial
Mangalore KSRTC Bus Stand,12.8846987,74.8417042,industrial
Vidyaranyapura Sewage Treatment Plant,13.0730332,77.5572648,industrial
BWSSB,13.0410098,77.5608141,industrial
Gadag Industrial Layout,15.4229794,75.6038013,industrial
ITC Factory,13.1857349,77.6391653,industrial
GCTM,15.421864,75.5613442,industrial
FCSM,15.4241987,75.5599148,industrial
M M Industries,12.9304465,77.5733163,industrial
APMC,15.0475047,76.2138457,industrial
APMC Yard,15.4229794,75.643315,industrial
Bannari Amman,12.1050941,76.7604029,industrial
J P Foundry,15.8268215,74.4833187,industrial
DC Mill,15.4352779,75.6319265,industrial
HMT,13.033167,77.538844,industrial
Mysore Kilroskar Company,14.5240702,75.8066026,industrial
K.S.R.T.C Bus Depot,14.5305544,75.8090112,bus_depot
Baathi Sugar Factory,14.4840408,75.8419616,industrial
Coca Cola Bottling Plant,12.9962051,77.6637885,industrial
India Tin Industries Limited,12.9964645,77.6707447,factory
Titan Watches,12.749441,77.8220115,industrial
VRKP Steel Industries Private Limited,13.0556323,77.7459406,industrial
Om Pharmaceuticals Limited,13.0453557,77.7470556,industrial
Unnamed Industrial Feature,12.958991,77.6735862,industrial
HAL Helicopter Division,12.9586236,77.6779947,aerospace
Peenya Metro Depot,13.0437845,77.5318947,depot
Unnamed Industrial Feature,12.8435781,77.8701212,industrial
Unnamed Industrial Feature,13.3343534,74.7864804,industrial
Unnamed Industrial Feature,12.4584874,76.6831072,industrial
Hotgi Cement Works,17.558229,76.0018077,cement_plant
Unnamed Industrial Feature,17.3295852,76.7955289,industrial
Ugar Sugar Works,16.6509222,74.8220406,industrial
Hindalco,15.9074123,74.5380491,industrial
BMTC Depot 29 (KR Puram),13.0048057,77.6916977,depot
GlaxoSmithKline Pharmaceuticals,13.0575748,77.7421849,industrial
Karnataka State Warehousing Corporation,12.9916464,77.788557,industrial
Unnamed Industrial Feature,12.9926317,77.7839836,industrial
Unnamed Industrial Feature,12.9940253,77.7818921,industrial
Kadugodi Industrial Area,12.9906895,77.7467804,industrial
JP Cement Company,17.1368371,76.9471319,industrial
Unnamed Industrial Feature,17.0099694,76.7539489,industrial
Unnamed Industrial Feature,17.1456754,76.9408461,industrial
Unnamed Industrial Feature,18.1006857,74.218892,industrial
Shri Someshwar Sahakari Sakhar Karkhana Ltd,18.1052585,74.2871917,industrial
BMTC Depot 18 (ITPL),12.9772062,77.7262126,depot
Unnamed Industrial Feature,12.3555341,76.6370121,industrial
RMC/APMC Yard,14.1839042,75.0313546,industrial
Kaiga Atomic Power Station,14.8661137,74.4383179,industrial
Sidco Industrial Estate,11.7953799,75.4680417,industrial
Collin Aero Space,12.9880723,77.7127493,industrial
Hoskote Industrial Area,13.118728,77.8277111,industrial
Mangalore Fishing Port,12.8598053,74.8325653,port
Kumbhi Kasari Sugar Factory,16.6887698,74.1199612,industrial
Unnamed Industrial Feature,12.9976517,77.6737236,industrial
Bengaluru IT Park,13.1613021,77.7131185,industrial
Davanagere Sugar Company Limited,14.3290391,75.8801626,industrial
Sewage Treatment Farm,12.9150973,74.854419,industrial
Shahu Sugar Factory,16.7499515,74.2441416,industrial
Shahu Textile Mill,16.6941647,74.2389475,industrial
Chikkaballapura Industrial Area,13.4095204,77.7284698,industrial
Mannagudda Warehouse,12.8819155,74.835344,industrial
Devasandra Industrial Estate,12.9984091,77.691582,industrial
IndianOil Gas Bottling Plant 2,12.9990802,77.6873529,industrial
BlueDart | DHL Courier Warehouse,12.9912428,77.6926485,industrial
Udyam Nagar,16.6945244,74.2342802,industrial
Unnamed Industrial Feature,16.6804226,74.2184448,depot
"Akashavani, Hoskote",13.0666943,77.783943,industrial
Unnamed Industrial Feature,15.3538918,75.113746,industrial
VRL Logistics,15.3528722,75.1346646,industrial
Tarihal Industrial Area,15.3598046,75.0441093,industrial
Food Corporation of India - FSD,15.3427182,75.169404,industrial
Center for Artificial Intelligence and Robotics,12.9876261,77.6684954,industrial
Indian Oil Corporation Tank Farm,12.9132332,74.8126341,oil
Unnamed Industrial Feature,12.9911781,77.7566944,industrial
Aircraft Research and Design Centre HAL,12.9647517,77.6854775,industrial
Unnamed Industrial Feature,12.9610747,77.6859186,industrial
Aeronautical Development Agency,12.9628696,77.6826515,industrial
All India Radio,13.2471095,77.4909214,communication
Unnamed Industrial Feature,12.9773212,77.5576369,industrial
Unnamed Industrial Feature,12.9751422,77.5547992,industrial
Unnamed Industrial Feature,12.9832752,77.55729,industrial
Ram Kumar Mills,12.9831536,77.5581504,industrial
Unnamed Industrial Feature,12.9786667,77.5558963,industrial
Cubic Systems,12.3585421,76.6344334,industrial
KSRTC Bus Depot,12.8774407,75.017265,industrial
Taegutec,12.810675,77.6642842,industrial
SKF,12.8215295,77.6841495,industrial
Shetron,12.8204992,77.6851338,industrial
Hebbagodi Metro Depot,12.8290104,77.6783662,depot
TANSI,12.5284022,78.2087693,industrial
Unnamed Industrial Feature,13.4248282,74.9558867,industrial
Unnamed Industrial Feature,12.9606705,77.5815251,industrial
BMTC Central Workshop,12.9540798,77.598608,industrial
BMTC Substation,12.9543033,77.5940534,industrial
Southern Roadways Private Limited,12.9527563,77.5940825,industrial
KPTCL,12.9412583,77.5919703,industrial
BGML Nandidurga's Shaft,12.9616376,78.254753,industrial
Bengaluru Aerospace Park,13.1810838,77.7293944,industrial
BWSSB,13.0018163,77.6279091,industrial
Malpe Port,13.3475775,74.6994488,port
Akshayakalpa Farms & Food,13.1691217,76.431691,industrial
BEML,12.9723791,78.2438929,industrial
Unnamed Industrial Feature,12.9919453,78.2212772,industrial
Unnamed Industrial Feature,12.9901549,78.2429277,industrial
Unnamed Industrial Feature,12.5870002,78.4689824,industrial
Unnamed Industrial Feature,16.4277253,74.1419408,industrial
Unnamed Industrial Feature,14.4688317,75.9346642,industrial
Unnamed Industrial Feature,14.4817337,75.9271082,industrial
Unnamed Industrial Feature,14.4731787,75.927475,industrial
Sadaramangala Industrial Area,12.9922533,77.7361863,industrial
San Engineering And Locomotives Company,12.9913355,77.7358264,industrial
Amrutha Rice Industries,13.9112856,75.5610739,industrial
Unnamed Industrial Feature,13.9090279,75.5530284,industrial
Unnamed Industrial Feature,12.5187715,78.2250599,depot
GE BE Pvt Ltd,12.9780577,77.7239967,industrial
KPTCL,12.9928399,77.6587637,industrial
Dishya Rice Mill and Khadyanna Udyog,28.1887561,84.0260647,grinding_mill
Bidur Rice and Mustard Mill,28.1640783,84.0800375,grinding_mill
Vimal Metal Industries,28.0570622,81.6161616,factory
Unnamed Industrial Feature,28.1142708,81.6657687,grinding_mill
Bhagwan Grill Udhyog,28.1005131,81.6552542,factory
Ganesh Rice Mill,28.0546289,81.606405,grinding_mill
Krishna Rice Mill,28.0701189,81.673919,grinding_mill
Aashirbaad Furniture Industry,28.2636584,83.8968479,furniture
Suva Buddha Darsan Furniture Industry,28.217688,83.9846957,industrial
P.K Agro Industry,28.2172496,83.9841136,industrial
Panchamul Rice Mill,28.1867022,83.9776307,grinding_mill
Raju Rice Mill,27.6877119,83.3675314,rice_mill
Unnamed Industrial Feature,28.2885218,83.684592,mill
Veterinary shop,29.6569617,81.8643236,business
Unnamed Industrial Feature,28.9942867,82.7920306,grinding_mill
Badimalika falful prasodhan udhyog,29.2729536,81.6455184,factory
HMT Fruit Processing Center,28.740151,80.5808739,factory
Nepal M.D. Food,28.7437713,80.5776835,industrial
Unnamed Industrial Feature,27.8469867,78.3259738,industrial
Unnamed Industrial Feature,27.7649764,78.3126249,industrial
Unnamed Industrial Feature,27.8242549,78.3264518,industrial
Unnamed Industrial Feature,27.8328034,78.3248053,industrial
Unnamed Industrial Feature,27.8378601,78.3213884,industrial
Unnamed Industrial Feature,27.8462823,78.3154222,industrial
Unnamed Industrial Feature,27.8392847,78.311846,industrial
Unnamed Industrial Feature,27.8392064,78.3095798,industrial
Unnamed Industrial Feature,27.8460951,78.310719,industrial
Unnamed Industrial Feature,27.8481439,78.3047361,industrial
Unnamed Industrial Feature,27.8481898,78.3018137,industrial
Unnamed Industrial Feature,27.8499175,78.2877382,industrial
Unnamed Industrial Feature,27.8535409,78.2685096,industrial
Unnamed Industrial Feature,27.8492371,78.2768529,industrial
Unnamed Industrial Feature,27.8504373,78.2747866,industrial
Unnamed Industrial Feature,27.8439546,78.2670312,industrial
Unnamed Industrial Feature,27.8453842,78.2704982,industrial
Unnamed Industrial Feature,27.8913122,78.3089898,industrial
Unnamed Industrial Feature,27.9227298,78.2949316,industrial
Unnamed Industrial Feature,27.925098,78.2923205,industrial
Unnamed Industrial Feature,27.8638528,78.2418196,industrial
Unnamed Industrial Feature,27.8314777,78.2109817,industrial
Unnamed Industrial Feature,27.8174355,78.2327199,industrial
Unnamed Industrial Feature,27.8133566,78.2359285,industrial
Unnamed Industrial Feature,27.9156023,78.2337972,industrial
Unnamed Industrial Feature,27.916581,78.2291195,industrial
Unnamed Industrial Feature,28.007834,78.0525018,industrial
Unnamed Industrial Feature,27.9857897,77.7407706,industrial
Unnamed Industrial Feature,28.0770732,77.9697749,industrial
Unnamed Industrial Feature,27.963558,77.8670528,industrial
Unnamed Industrial Feature,28.0895106,78.3343691,industrial
Unnamed Industrial Feature,29.4342997,77.4035096,industrial
Unnamed Industrial Feature,29.4711642,77.4051726,industrial
Unnamed Industrial Feature,29.4709494,77.4012136,industrial
Unnamed Industrial Feature,29.346307,77.3682225,industrial
Unnamed Industrial Feature,29.3695348,77.3537063,industrial
Unnamed Industrial Feature,29.5288165,77.3795307,industrial
Unnamed Industrial Feature,29.6064932,77.2784597,industrial
Baba Rice Mill,28.0640982,81.699173,rice_mill
Pokhara Eco Red Bricks Industry,28.1136991,84.2064496,brickyard
Unnamed Industrial Feature,25.3821158,83.5417809,industrial
Unnamed Industrial Feature,25.402295,83.4953833,industrial
Unnamed Industrial Feature,25.3911497,83.4934295,industrial
Unnamed Industrial Feature,25.3904457,83.5133848,industrial
Unnamed Industrial Feature,25.3945311,83.5114309,industrial
Unnamed Industrial Feature,25.3713905,83.3678072,industrial
Unnamed Industrial Feature,25.3225106,83.3346319,industrial
Unnamed Industrial Feature,25.326027,83.3445115,industrial
Unnamed Industrial Feature,25.3257899,83.3364573,industrial
Unnamed Industrial Feature,25.3310591,83.3418077,industrial
Unnamed Industrial Feature,25.332482,83.3357613,industrial
Unnamed Industrial Feature,25.3621027,83.333685,industrial
Unnamed Industrial Feature,25.3744431,83.3360225,industrial
Unnamed Industrial Feature,25.3815005,83.3497506,industrial
Unnamed Industrial Feature,25.3815206,83.348536,industrial
Unnamed Industrial Feature,25.4747584,83.3749113,industrial
Unnamed Industrial Feature,27.3677098,81.7739647,industrial
Unnamed Industrial Feature,27.367819,81.770943,industrial
Unnamed Industrial Feature,27.3305199,81.8082176,industrial
Unnamed Industrial Feature,27.3298494,81.8027799,industrial
Unnamed Industrial Feature,27.3324095,81.8024369,industrial
Unnamed Industrial Feature,27.705728,83.297712,factory
Cooker Factory,27.6923153,83.3575836,factory
Ali Kureshi Meat Shop,27.508584,83.4545606,slaughterhouse
Mohommad Rice Mill,27.5083717,83.4285084,rice mill
Dharma Ghatta,30.1130597,81.4322635,grinding_mill
Food Mill,27.6614585,82.7849841,grinding_mill
Food Mill,27.6531503,82.795169,grinding_mill
Food Mill,27.6509417,82.7948773,grinding_mill
Food Mill,27.6442517,82.7937804,grinding_mill
Food Mill,27.6406235,82.7781672,grinding_mill
Food Mill,27.6410845,82.7778485,grinding_mill
Sugarcane Mill,27.627955,82.7886499,grinding_mill
Food Mill,27.6272507,82.7908919,grinding_mill
Food Mill,27.6264113,82.7912755,grinding_mill
Unnamed Industrial Feature,25.4641122,81.8681275,slaughterhouse
New hope Poultry feed industry,27.6550734,84.3614763,feed
Poorvanchal bus depot,28.5346466,77.1700174,depot
Samar Jeet Scrap Shop,25.2809375,82.9862242,scrap_yard
V-Mart Palwal Warehouse,28.2057348,77.2120458,warehouse
Shershah Cold Storage,28.7140702,77.1720676,depot
Butwal slaughter house,27.6715801,83.4920179,slaughterhouse
SAJAG Rice Mill,28.2330439,83.9233671,mill
Shanker Agencies Private Limited,28.6760914,77.2956303,refractory_supplier
Unnamed Industrial Feature,25.2793212,83.1399984,industrial
Unnamed Industrial Feature,25.2798455,83.106209,industrial
Unnamed Industrial Feature,25.2867961,83.0690542,industrial
Unnamed Industrial Feature,25.2992397,83.0732446,industrial
Ramnagar industrial area,25.243245,83.0652129,industrial
Banaras Loco Works - DLW Varanasi,25.2908218,82.9592353,factory
Unnamed Industrial Feature,25.2989397,82.9961642,industrial
Unnamed Industrial Feature,25.3603631,82.9413623,industrial
Unnamed Industrial Feature,25.3588778,82.9473662,industrial
Sector 5,28.588873,77.3216761,industrial
Sector 4,28.5835275,77.3230302,industrial
Steel auto industries,30.1134738,77.2409285,industrial
Babat Pur Gas Plant,25.4197795,82.8736322,industrial
Deenbandhu Chhotu Ram Thermal Power Station,30.1054227,77.3264173,industrial
Unnamed Industrial Feature,25.2715587,82.8321811,industrial
Unnamed Industrial Feature,25.2719867,82.8408402,industrial
Unnamed Industrial Feature,25.4823675,81.9741073,industrial
Unnamed Industrial Feature,25.497754,82.00186,industrial
Unnamed Industrial Feature,25.4974753,82.0033106,industrial
Unnamed Industrial Feature,25.4978975,82.0054761,industrial
Unnamed Industrial Feature,25.4341056,81.9158853,industrial
Indian Oil LPG Plant,25.424093,81.9315285,industrial
Ordinance Equipment Factory,26.4709381,80.3654629,industrial
Unnamed Industrial Feature,28.6051004,77.6079771,industrial
Unnamed Industrial Feature,28.6051511,77.6067776,industrial
Unnamed Industrial Feature,26.1414779,83.8738717,industrial
Noida Special Economic Zone,28.5410575,77.3989321,industrial
Faridabad Thermal Power Plant,28.3454961,77.3599278,industrial
BHEL,25.3265879,78.5227036,industrial
Unnamed Industrial Feature,24.4756799,77.1519587,industrial
AMPM Fashions Private Limited,28.5903783,77.3322077,textile
Ansumiti Technosoft Pvt Ltd,28.5807818,77.318855,digital_marketing_agency
Sector 9,28.5868583,77.3273927,industrial
Sector 11,28.5987051,77.3346276,industrial
Sector 8,28.5944591,77.3265003,industrial
Sector 7,28.5950136,77.3165751,industrial
Sector 2,28.5849574,77.315235,industrial
Sector 1,28.5903643,77.3123914,industrial
Sector 57,28.6049742,77.353527,industrial
Sector 60,28.6023902,77.3670379,industrial
Sector 59,28.6080843,77.3676234,industrial
Sector 58,28.6059961,77.3579644,industrial
Sector 65,28.6118101,77.3853307,industrial
Sector 67,28.6050721,77.3848883,industrial
Unnamed Industrial Feature,28.6227336,77.3867554,industrial
Sector 84A,28.5324433,77.4075752,industrial
Sector 83,28.5246068,77.3983223,industrial
Unnamed Industrial Feature,28.6511075,77.3299054,industrial
Unnamed Industrial Feature,28.6554478,77.335979,industrial
Unnamed Industrial Feature,28.6550939,77.3269787,industrial
Unnamed Industrial Feature,28.6207551,77.3009568,depot
M.E.A. Stores,28.6010841,77.3011768,industrial
Obra Thermal Power Station,24.450833,82.9815099,industrial
Rithala Power Plant,28.7330743,77.101785,industrial
Wastewater Treatment Plant,28.7279486,77.1857227,industrial
